Vrest,Upstroke,Vpeak,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,GKr_0.06__Label,PCa_15.13__Label
-87.879,51.129,37.208,148.3,230.46,252.51,312.63,60.12,0.00047423,0.0005413,168.34,446.89,278.56,6.9174e-05,1,1
-87.976,51.344,36.077,140.28,200.4,218.44,276.55,58.116,0.00041954,0.00052663,232.46,571.14,338.68,0.00011164,1,1
-88.123,51.673,39.9,148.3,210.42,226.45,288.58,62.124,0.00047362,0.00054254,230.46,583.17,352.71,7.502e-05,1,1
-88.091,58.164,41.269,152.3,248.5,290.58,420.84,130.26,0.00034856,0.00039936,192.38,535.07,342.69,5.2425e-05,1,1
-88.093,53.356,36.856,130.26,194.39,210.42,266.53,56.112,0.00040276,0.00045036,180.36,468.94,288.58,4.9849e-05,0,1
-87.716,53.951,38.195,118.24,164.33,178.36,228.46,50.1,0.00037748,0.00049174,214.43,517.03,302.61,0.00011679,1,0
-87.778,53.992,37.082,108.22,156.31,170.34,208.42,38.076,0.00031315,0.00041559,204.41,513.03,308.62,0.00010467,0,0
-87.815,50.177,37.775,126.25,186.37,202.4,276.55,74.148,0.00023689,0.00032379,294.59,663.33,368.74,9.1427e-05,0,1
-87.85,47.069,34.36,118.24,156.31,168.34,214.43,46.092,0.00039516,0.00049796,206.41,523.05,316.63,0.00010588,0,0
-87.658,52.842,37.906,100.2,132.26,140.28,174.35,34.068,0.00033141,0.00046759,262.53,625.25,362.73,0.0001412,0,0
-87.654,49.459,31.51,138.28,202.4,224.45,286.57,62.124,0.00027344,0.00037971,240.48,577.15,336.67,0.00010934,0,0
-87.863,56.301,40.706,140.28,206.41,224.45,286.57,62.124,0.00044937,0.0005554,192.38,494.99,302.61,0.00010882,0,1
-88.093,57.843,40.906,94.188,154.31,172.34,232.46,60.12,0.00021833,0.00029991,276.55,617.23,340.68,8.4587e-05,0,0
-87.866,53.981,41.193,160.32,248.5,274.55,346.69,72.144,0.00051659,0.00061519,178.36,468.94,290.58,0.00010117,1,1
-87.734,54.568,38.936,114.23,160.32,172.34,220.44,48.096,0.00036247,0.00045456,194.39,478.96,284.57,9.3924e-05,1,0
-88.094,53.607,38.817,136.27,200.4,218.44,284.57,66.132,0.00033568,0.00044082,268.54,641.28,372.75,0.00011103,0,1
-88.154,53.913,37.566,128.26,180.36,192.38,240.48,48.096,0.00034435,0.00041165,220.44,543.09,322.65,7.0461e-05,0,0
-87.884,53.208,35.214,120.24,168.34,182.36,238.48,56.112,0.00021476,0.00027497,234.47,553.11,318.64,6.2152e-05,0,0
-87.946,52.731,35.687,126.25,172.34,186.37,240.48,54.108,0.00041372,0.00047874,160.32,410.82,250.5,6.598e-05,0,0
-87.731,56.486,39.108,156.31,230.46,252.51,328.66,76.152,0.00022393,0.00032091,322.65,677.35,354.71,0.00010147,1,1
-87.394,54.341,36.579,98.196,144.29,156.31,198.4,42.084,0.0002536,0.00034586,236.47,579.16,342.69,9.5219e-05,0,0
-88.052,54.138,37.84,118.24,176.35,190.38,248.5,58.116,0.00030321,0.00038059,218.44,539.08,320.64,8.0064e-05,0,0
-87.736,54.061,36.035,132.26,192.38,210.42,270.54,60.12,0.00032683,0.00042681,228.46,561.12,332.67,0.00010334,0,0
-88.143,53.196,33.729,86.172,120.24,130.26,170.34,40.08,0.00023551,0.00029159,190.38,484.97,294.59,5.7406e-05,0,0
-87.937,49.92,36.305,154.31,228.46,250.5,312.63,62.124,0.00025693,0.00035925,284.57,653.31,368.74,0.00010701,0,1
-88.07,57.672,40.671,94.188,162.32,180.36,234.47,54.108,0.00025058,0.00031311,198.4,480.96,282.57,6.3807e-05,0,0
-88.206,53.323,36.354,94.188,134.27,144.29,186.37,42.084,0.00025933,0.00036583,284.57,673.35,388.78,0.00011191,0,0
-88.109,54.249,37.55,118.24,178.36,196.39,254.51,58.116,0.00048433,0.00056749,158.32,428.86,270.54,8.52e-05,0,0
-88.013,53.554,40.201,162.32,240.48,264.53,340.68,76.152,0.00040511,0.00049802,202.4,529.06,326.65,9.6269e-05,0,1
-88.325,54.468,38.266,166.33,260.52,286.57,362.73,76.152,0.00039941,0.00048369,166.33,454.91,288.58,8.6048e-05,0,1
-88.192,57.498,41.061,110.22,166.33,182.36,238.48,56.112,0.00046508,0.00051786,154.31,410.82,256.51,5.4164e-05,1,0
-88.1,56.374,40.687,132.26,194.39,214.43,288.58,74.148,0.00027702,0.00035837,280.56,621.24,340.68,8.5304e-05,1,1
-87.982,56.187,39.766,148.3,220.44,242.48,306.61,64.128,0.00040265,0.00046836,146.29,404.81,258.52,6.6306e-05,1,1
-87.997,55.378,39.075,140.28,222.44,246.49,328.66,82.164,0.0004889,0.00054724,170.34,458.92,288.58,6.0736e-05,1,1
-87.812,55.847,39.101,98.196,142.28,154.31,200.4,46.092,0.00030657,0.00040666,198.4,474.95,276.55,0.00010133,0,0
-87.8,57.587,40.544,128.26,222.44,250.5,336.67,86.172,0.00052332,0.00059197,178.36,478.96,300.6,7.1782e-05,1,1
-87.964,56.204,38.061,136.27,196.39,214.43,276.55,62.124,0.00024591,0.00033755,272.55,621.24,348.7,9.5184e-05,0,0
-87.998,54.186,39.124,160.32,246.49,270.54,344.69,74.148,0.00043618,0.00053969,152.3,414.83,262.53,0.00010477,0,1
-87.804,53.405,36.792,128.26,186.37,204.41,258.52,54.108,0.00040441,0.00048533,190.38,482.97,292.59,8.3157e-05,0,0
-88.042,51.388,34.935,118.24,160.32,174.35,220.44,46.092,0.00029255,0.00042718,240.48,551.1,310.62,0.00013698,0,0
-87.816,56.014,39.9,98.196,130.26,140.28,178.36,38.076,0.00047561,0.00057764,186.37,488.98,302.61,0.0001051,0,0
-87.838,53.812,36.62,130.26,196.39,212.42,266.53,54.108,0.00045585,0.00050576,174.35,448.9,274.55,5.1959e-05,1,1
-88.05,54.943,40.122,148.3,218.44,234.47,288.58,54.108,0.00025094,0.00033237,256.51,595.19,338.68,8.467e-05,1,0
-88.286,52.474,33.394,144.29,216.43,236.47,312.63,76.152,0.00026903,0.00032947,214.43,533.07,318.64,6.2646e-05,0,0
-87.787,47.847,37.792,158.32,238.48,260.52,328.66,68.136,0.00048983,0.00058204,174.35,466.93,292.59,9.4923e-05,1,1
-88.205,55.97,40.032,164.33,242.48,264.53,342.69,78.156,0.0002571,0.00033685,266.53,607.21,340.68,8.3144e-05,1,1
-87.751,57.027,40.416,128.26,196.39,216.43,282.57,66.132,0.00042525,0.00051716,222.44,563.13,340.68,9.6461e-05,0,1
-87.794,55.144,37.784,110.22,152.3,164.33,212.42,48.096,0.00036295,0.00044363,224.45,555.11,330.66,8.4267e-05,0,0
-87.93,56.989,39.689,134.27,202.4,218.44,276.55,58.116,0.00039702,0.000468,166.33,434.87,268.54,7.2491e-05,1,0
-87.827,53.953,35.38,110.22,158.32,176.35,240.48,64.128,0.00049606,0.00057613,198.4,531.06,332.67,8.4713e-05,0,0
-87.988,53.185,38.791,130.26,184.37,198.4,250.5,52.104,0.00043275,0.00050955,198.4,507.01,308.62,7.9952e-05,1,0
-88.039,50.768,37.677,134.27,194.39,208.42,264.53,56.112,0.00033856,0.00040546,206.41,519.04,312.63,6.9757e-05,1,0
-88.163,48.628,36.502,146.29,216.43,236.47,298.6,62.124,0.00046401,0.00055765,192.38,501,308.62,9.6771e-05,0,1
-87.848,52.888,38.072,144.29,212.42,232.46,296.59,64.128,0.00022279,0.00031102,268.54,603.21,334.67,9.0993e-05,0,1
-87.787,53.023,35.501,130.26,194.39,212.42,284.57,72.144,0.00040004,0.00047561,194.39,494.99,300.6,7.8114e-05,1,1
-88.234,54.914,39.78,116.23,170.34,184.37,240.48,56.112,0.00030106,0.00037281,226.45,563.13,336.67,7.4912e-05,0,0
-87.877,57.383,41.582,142.28,218.44,236.47,300.6,64.128,0.00041471,0.00049858,202.4,509.02,306.61,8.671e-05,1,1
-88.145,55.011,39.417,164.33,240.48,266.53,354.71,88.176,0.00028587,0.00039865,298.6,655.31,356.71,0.0001179,1,1
-87.941,56.636,40.994,110.22,168.34,180.36,228.46,48.096,0.00036105,0.00042338,182.36,458.92,276.55,6.3976e-05,1,0
-87.919,50.081,40.243,160.32,244.49,264.53,322.65,58.116,0.00052436,0.00060286,166.33,438.88,272.55,8.0669e-05,1,1
-88.144,54.789,37.556,130.26,190.38,208.42,272.55,64.128,0.00038608,0.00045228,192.38,494.99,302.61,6.8735e-05,1,0
-87.966,57.036,40.975,126.25,184.37,200.4,256.51,56.112,0.00052252,0.00061341,178.36,464.93,286.57,9.352e-05,0,0
-87.929,53.927,37.022,144.29,204.41,222.44,276.55,54.108,0.00023068,0.00032582,314.63,683.37,368.74,0.00010003,0,1
-87.667,56.181,38.145,142.28,228.46,250.5,330.66,80.16,0.00025878,0.00033614,250.5,577.15,326.65,8.0309e-05,1,1
-88.304,52.27,38.353,136.27,192.38,204.41,248.5,44.088,0.00029508,0.00036432,214.43,529.06,314.63,7.1657e-05,0,0
-87.796,54.157,36.517,140.28,212.42,236.47,324.65,88.176,0.00048098,0.00059922,176.35,468.94,292.59,0.0001209,0,0
-88.232,55.421,39.423,104.21,148.3,160.32,206.41,46.092,0.00034717,0.0004195,218.44,557.11,338.68,7.5937e-05,0,0
-87.953,51.126,41.466,152.3,224.45,246.49,318.64,72.144,0.00035675,0.0004731,216.43,529.06,312.63,0.00011888,1,1
-87.916,53.474,38.571,166.33,238.48,262.53,346.69,84.168,0.00040208,0.0004722,228.46,561.12,332.67,7.4073e-05,1,1
-88.074,52.931,34.897,152.3,226.45,248.5,324.65,76.152,0.00029929,0.00035782,246.49,595.19,348.7,6.2429e-05,0,1
-88.065,56.305,38.741,126.25,194.39,212.42,276.55,64.128,0.00039163,0.00046021,180.36,474.95,294.59,7.0808e-05,0,0
-87.927,55.377,40.86,130.26,192.38,210.42,264.53,54.108,0.00052344,0.00059612,194.39,509.02,314.63,7.6925e-05,0,1
-88.037,56.286,39.561,118.24,186.37,204.41,256.51,52.104,0.0002691,0.00032623,238.48,583.17,344.69,6.039e-05,0,0
-88.025,51.246,38.314,130.26,182.36,196.39,236.47,40.08,0.00042386,0.00050596,166.33,426.85,260.52,8.3357e-05,0,0
-88.18,51.375,34.455,132.26,182.36,196.39,254.51,58.116,0.0003806,0.00043994,174.35,450.9,276.55,6.1028e-05,0,0
-87.953,54.691,37.242,130.26,198.4,216.43,278.56,62.124,0.00033835,0.00040678,204.41,517.03,312.63,7.1032e-05,1,0
-88.056,54.519,35.804,110.22,168.34,186.37,252.51,66.132,0.00021085,0.00029644,268.54,611.22,342.69,8.8395e-05,0,0
-88.165,56.448,39.372,120.24,180.36,194.39,246.49,52.104,0.00029505,0.00036251,216.43,529.06,312.63,6.978e-05,0,0
-88.069,52.238,37.133,152.3,224.45,244.49,312.63,68.136,0.00037502,0.00047794,192.38,499,306.61,0.00010545,1,0
-87.722,55.931,40.011,152.3,240.48,266.53,340.68,74.148,0.00047629,0.00054353,184.37,490.98,306.61,7.0024e-05,1,1
-87.977,53.17,37.804,136.27,190.38,206.41,254.51,48.096,0.00041617,0.00050357,210.42,529.06,318.64,9.0983e-05,0,0
-88.275,52.203,36.451,128.26,176.35,190.38,238.48,48.096,0.00045428,0.00053089,138.28,368.74,230.46,7.731e-05,0,0
-87.877,52.345,36.03,114.23,158.32,170.34,212.42,42.084,0.00029897,0.00036329,208.42,507.01,298.6,6.6277e-05,0,0
-87.929,57.343,40.861,134.27,204.41,224.45,290.58,66.132,0.00034707,0.00042911,208.42,519.04,310.62,8.4532e-05,1,1
-88.077,57.47,40.421,140.28,224.45,244.49,318.64,74.148,0.00025846,0.00032537,226.45,545.09,318.64,6.9153e-05,0,1
-87.865,53.304,38.85,154.31,240.48,262.53,330.66,68.136,0.00048991,0.000585,152.3,402.81,250.5,9.6081e-05,1,1
-88.035,55.684,39.721,138.28,214.43,236.47,300.6,64.128,0.00032453,0.00039731,228.46,561.12,332.67,7.6114e-05,1,1
-87.972,54.907,37.66,116.23,166.33,176.35,222.44,46.092,0.00026421,0.00035109,182.36,434.87,252.51,8.7608e-05,1,0
-87.737,58.215,41.314,92.184,152.3,170.34,220.44,50.1,0.00050282,0.00059415,142.28,372.75,230.46,9.1803e-05,0,0
-88.008,52.248,39.017,134.27,186.37,200.4,254.51,54.108,0.000394,0.00049277,212.42,513.03,300.6,0.0001014,1,1
-88.038,56.276,41.669,156.31,242.48,262.53,328.66,66.132,0.00026271,0.00033481,222.44,525.05,302.61,7.4001e-05,1,1
-87.912,53.822,36.185,108.22,142.28,154.31,194.39,40.08,0.00051652,0.0006192,182.36,480.96,298.6,0.0001056,0,0
-87.556,53.332,39.27,140.28,200.4,216.43,288.58,72.144,0.00028477,0.00038638,280.56,601.2,320.64,0.00010497,1,1
-88.16,53.61,39.653,154.31,226.45,244.49,310.62,66.132,0.00023679,0.00031685,252.51,563.13,310.62,8.2204e-05,1,1
-88.105,53.707,37.064,160.32,226.45,248.5,326.65,78.156,0.00031249,0.00037707,234.47,563.13,328.66,6.7705e-05,1,1
-88.197,54.257,39.745,128.26,190.38,204.41,266.53,62.124,0.00025245,0.0003068,242.48,575.15,332.67,5.7164e-05,1,0
-87.917,54.912,38.608,116.23,166.33,180.36,244.49,64.128,0.00051209,0.00060688,190.38,499,308.62,9.8426e-05,1,0
-88.018,49.654,38.191,150.3,220.44,238.48,304.61,66.132,0.00048306,0.00054896,172.34,464.93,292.59,6.8559e-05,1,1
-88.134,54.037,37.636,146.29,196.39,212.42,262.53,50.1,0.00034429,0.00043533,196.39,480.96,284.57,9.2593e-05,1,0
-88.109,56.97,41.453,136.27,196.39,210.42,274.55,64.128,0.00030205,0.00042214,262.53,615.23,352.71,0.00012443,1,0
-88.056,52.298,33.547,102.2,144.29,154.31,200.4,46.092,0.00021837,0.00028078,248.5,599.2,350.7,6.5298e-05,0,0
-87.982,54.278,38.196,144.29,210.42,228.46,290.58,62.124,0.00024558,0.00033315,230.46,529.06,298.6,8.9266e-05,0,1
-87.808,57.115,41.907,126.25,188.38,204.41,260.52,56.112,0.00038464,0.00048367,198.4,486.97,288.58,0.000101,1,1
-88.02,57.038,40.465,134.27,228.46,250.5,318.64,68.136,0.00048162,0.000559,144.29,394.79,250.5,7.8466e-05,0,1
-88.344,50.616,34.16,140.28,208.42,226.45,296.59,70.14,0.00031012,0.00037975,182.36,474.95,292.59,7.1349e-05,0,0
-87.971,55.053,38.819,132.26,198.4,214.43,276.55,62.124,0.00042308,0.00049582,202.4,521.04,318.64,7.628e-05,1,1
-87.936,52.318,33.196,140.28,190.38,208.42,268.54,60.12,0.00023215,0.00030912,296.59,659.32,362.73,8.13e-05,0,0
-88.076,57.668,40.864,112.22,184.37,206.41,288.58,82.164,0.00042341,0.00049268,132.26,364.73,232.46,6.95e-05,0,1
-88.029,51.169,34.856,126.25,186.37,202.4,266.53,64.128,0.00028429,0.00037619,214.43,527.05,312.63,9.4118e-05,0,0
-88.226,55.718,39.599,156.31,234.47,260.52,346.69,86.172,0.00042174,0.00048741,178.36,486.97,308.62,6.7968e-05,1,1
-88.027,56.458,41.71,114.23,168.34,182.36,228.46,46.092,0.00026996,0.00036909,260.52,613.23,352.71,0.00010291,0,0
-88.012,48.273,34.462,124.25,172.34,188.38,232.46,44.088,0.00032609,0.00043459,230.46,567.13,336.67,0.00011184,0,0
-87.999,48.625,35.727,130.26,180.36,194.39,250.5,56.112,0.00046405,0.00055633,162.32,424.85,262.53,9.3796e-05,1,0
-88.313,56.081,39.253,126.25,186.37,200.4,250.5,50.1,0.00052854,0.00057422,122.24,336.67,214.43,4.6497e-05,0,0
-88.188,55.834,39.756,168.34,244.49,266.53,346.69,80.16,0.00025381,0.00033546,202.4,509.02,306.61,8.3056e-05,1,1
-87.762,52.691,36.365,138.28,200.4,216.43,268.54,52.104,0.00033942,0.00043844,206.41,507.01,300.6,0.00010115,0,0
-88.017,53.743,38.792,110.22,158.32,170.34,220.44,50.1,0.00024092,0.00032935,234.47,559.12,324.65,9.0791e-05,0,0
-87.676,54.6,37.112,124.25,186.37,206.41,280.56,74.148,0.00051503,0.00058723,142.28,376.75,234.47,7.2956e-05,1,1
-87.989,53.942,37.602,124.25,188.38,204.41,248.5,44.088,0.00023832,0.00029644,256.51,613.23,356.71,6.1693e-05,0,0
-88.128,53.708,34.293,102.2,140.28,150.3,196.39,46.092,0.00040212,0.00046634,176.35,458.92,282.57,6.616e-05,0,0
-88.378,55.08,36.93,130.26,186.37,204.41,266.53,62.124,0.00036104,0.00043402,176.35,452.91,276.55,7.431e-05,1,0
-87.827,53.604,37.544,130.26,180.36,192.38,238.48,46.092,0.00026183,0.00040615,246.49,573.15,326.65,0.00014712,0,0
-87.966,57.791,41.039,100.2,154.31,168.34,216.43,48.096,0.00026189,0.00034611,182.36,436.87,254.51,8.4834e-05,0,0
-88.002,55.171,37.676,112.22,162.32,176.35,232.46,56.112,0.00026765,0.00034827,270.54,639.28,368.74,8.5192e-05,0,0
-87.925,56.138,41.442,154.31,236.47,256.51,332.67,76.152,0.00046821,0.00055567,206.41,515.03,308.62,9.0937e-05,1,1
-88,54.216,38.115,114.23,162.32,176.35,236.47,60.12,0.00047538,0.00056737,204.41,533.07,328.66,9.6367e-05,0,0
-88.151,54.439,37.186,112.22,162.32,174.35,224.45,50.1,0.00029959,0.00036769,214.43,539.08,324.65,7.0821e-05,0,0
-87.86,52.337,37.336,150.3,214.43,232.46,294.59,62.124,0.00041608,0.00048103,210.42,527.05,316.63,6.8455e-05,0,1
-87.572,53.01,40.877,134.27,186.37,198.4,246.49,48.096,0.00050936,0.00064012,162.32,412.83,250.5,0.00013266,1,0
-87.714,53.916,40.08,180.36,276.55,310.62,422.85,112.22,0.00050212,0.00058949,216.43,579.16,362.73,9.3258e-05,1,1
-87.804,53.186,37.429,144.29,196.39,210.42,260.52,50.1,0.00030429,0.00040741,294.59,675.35,380.76,0.00010953,1,1
-87.94,57.499,41.234,96.192,152.3,166.33,214.43,48.096,0.00023785,0.00031255,212.42,521.04,308.62,7.653e-05,0,0
-88.133,53.057,38.321,156.31,228.46,248.5,316.63,68.136,0.00037877,0.00044401,226.45,565.13,338.68,6.9371e-05,1,1
-88.317,50.792,36.715,142.28,208.42,228.46,306.61,78.156,0.00052186,0.00060381,172.34,466.93,294.59,8.4809e-05,0,1
-87.682,55.753,39.572,124.25,178.36,194.39,258.52,64.128,0.00024855,0.00039027,314.63,677.35,362.73,0.00014669,1,1
-88.369,52.463,39.092,122.24,172.34,186.37,236.47,50.1,0.00031261,0.00039326,236.47,573.15,336.67,8.4144e-05,0,0
-88.086,54.351,40.604,134.27,190.38,204.41,254.51,50.1,0.00045161,0.00052973,212.42,535.07,322.65,8.2265e-05,1,1
-87.675,57.237,40.885,120.24,194.39,216.43,288.58,72.144,0.0004523,0.00052345,204.41,521.04,316.63,7.4856e-05,1,1
-88.137,53.679,34.908,114.23,178.36,198.4,260.52,62.124,0.00021304,0.00027866,256.51,597.19,340.68,6.8286e-05,0,0
-88.262,58.914,41.671,88.176,148.3,164.33,218.44,54.108,0.00033925,0.00040567,198.4,496.99,298.6,6.8546e-05,0,0
-87.874,57.867,41.853,136.27,228.46,250.5,322.65,72.144,0.00039899,0.00047042,188.38,488.98,300.6,7.3757e-05,1,1
-87.963,52.789,40.88,164.33,238.48,262.53,338.68,76.152,0.0003733,0.00049034,306.61,689.38,382.77,0.00012564,1,1
-88.235,56.622,40.746,130.26,206.41,234.47,320.64,86.172,0.00030762,0.00035664,208.42,509.02,300.6,5.0818e-05,0,1
-87.984,49.926,33.609,142.28,196.39,212.42,280.56,68.136,0.00037851,0.00047102,222.44,563.13,340.68,9.6571e-05,0,0
-88.074,51.779,37.115,134.27,188.38,204.41,256.51,52.104,0.00036799,0.00045435,224.45,555.11,330.66,9.0163e-05,0,0
-88.188,50.693,37.517,118.24,166.33,178.36,222.44,44.088,0.000294,0.00035251,220.44,547.09,326.65,6.1308e-05,0,0
-88.05,53.903,39.742,132.26,176.35,186.37,230.46,44.088,0.00051793,0.00061427,212.42,543.09,330.66,0.00010136,1,0
-88.026,56.502,40.852,124.25,198.4,214.43,272.55,58.116,0.00036861,0.00043573,172.34,446.89,274.55,6.8596e-05,0,0
-87.89,54.734,39.595,136.27,200.4,216.43,268.54,52.104,0.00029973,0.00040226,236.47,557.11,320.64,0.00010535,1,1
-88.108,57.288,41.259,110.22,170.34,184.37,228.46,44.088,0.00037263,0.00043204,188.38,484.97,296.59,6.1709e-05,0,0
-88.03,52.766,36.683,138.28,204.41,224.45,296.59,72.144,0.00041413,0.00048878,210.42,545.09,334.67,7.8809e-05,0,1
-88.12,50.378,36.991,146.29,222.44,242.48,298.6,56.112,0.00041891,0.00051335,142.28,382.77,240.48,9.5236e-05,0,1
-87.367,57.782,40.231,114.23,180.36,198.4,258.52,60.12,0.00031491,0.00040489,252.51,599.2,346.69,9.4184e-05,1,1
-88.124,54.126,37.673,112.22,162.32,176.35,224.45,48.096,0.00028908,0.00036655,222.44,539.08,316.63,7.9915e-05,0,0
-88.244,54.981,38.379,150.3,226.45,248.5,314.63,66.132,0.00045822,0.00051893,184.37,499,314.63,6.3916e-05,0,1
-87.969,53.184,40.372,142.28,198.4,214.43,274.55,60.12,0.00047371,0.00057194,244.49,597.19,352.71,0.0001047,1,1
-88.018,56.981,40.925,116.23,184.37,200.4,266.53,66.132,0.00033341,0.00039325,240.48,603.21,362.73,6.4742e-05,0,0
-87.978,55.018,37.766,150.3,220.44,240.48,312.63,72.144,0.00030113,0.00040799,250.5,595.19,344.69,0.00011069,0,1
-88.362,56.715,40.638,146.29,212.42,232.46,316.63,84.168,0.00051117,0.00060503,216.43,553.11,336.67,9.9102e-05,1,1
-87.826,54.73,38.242,152.3,234.47,256.51,338.68,82.164,0.00030996,0.00039855,268.54,629.26,360.72,9.3592e-05,1,1
-87.902,56.611,39.006,86.172,120.24,130.26,164.33,34.068,0.00033658,0.00041312,178.36,458.92,280.56,7.8107e-05,0,0
-87.83,56.628,40.208,122.24,178.36,194.39,250.5,56.112,0.00034657,0.00044528,204.41,488.98,284.57,0.00010052,1,1
-88.081,51.808,33.109,106.21,150.3,164.33,212.42,48.096,0.0004072,0.0004709,156.31,408.82,252.51,6.4781e-05,0,0
-88.023,54.756,38.601,152.3,226.45,250.5,322.65,72.144,0.00027692,0.0003652,280.56,637.27,356.71,9.2777e-05,1,1
-87.637,55.181,38.852,112.22,160.32,172.34,212.42,40.08,0.00036406,0.00044673,232.46,585.17,352.71,8.7318e-05,0,0
-87.856,58.488,41.902,122.24,184.37,200.4,258.52,58.116,0.00045737,0.00053335,172.34,438.88,266.53,7.7545e-05,1,1
-87.965,54.188,37.224,110.22,176.35,192.38,242.48,50.1,0.00027277,0.00034599,234.47,565.13,330.66,7.6074e-05,0,0
-87.824,56.157,40.08,144.29,222.44,244.49,312.63,68.136,0.00040365,0.0004976,176.35,460.92,284.57,9.5738e-05,1,1
-87.964,56.562,38.191,118.24,196.39,216.43,284.57,68.136,0.00021907,0.00028803,252.51,575.15,322.65,7.127e-05,0,1
-88.048,56.518,39.41,112.22,168.34,182.36,238.48,56.112,0.00041157,0.00045874,164.33,428.86,264.53,4.8788e-05,0,0
-88.092,53.959,35.292,164.33,238.48,262.53,328.66,66.132,0.00045698,0.00054017,166.33,456.91,290.58,8.5139e-05,0,1
-87.716,53.673,39.652,128.26,198.4,214.43,270.54,56.112,0.00030403,0.00039302,234.47,555.11,320.64,9.1984e-05,0,1
-88.098,54.73,39.077,154.31,234.47,260.52,344.69,84.168,0.00028029,0.0003637,264.53,609.22,344.69,8.715e-05,1,1
-87.864,55.339,40.117,150.3,222.44,246.49,318.64,72.144,0.0003884,0.00044856,156.31,438.88,282.57,6.115e-05,1,1
-88.111,56.932,39.117,92.184,142.28,156.31,208.42,52.104,0.00022671,0.00032016,274.55,625.25,350.7,9.676e-05,0,0
-88.021,52.108,39.903,164.33,248.5,270.54,344.69,74.148,0.00033791,0.00044782,202.4,511.02,308.62,0.000112,1,1
-88.08,51.311,40.354,156.31,224.45,244.49,308.62,64.128,0.00026377,0.00032829,234.47,537.07,302.61,6.649e-05,1,1
-87.984,56.703,41.181,152.3,224.45,246.49,308.62,62.124,0.00026383,0.00034719,242.48,557.11,314.63,8.5661e-05,1,1
-87.78,51.649,36.586,152.3,226.45,246.49,320.64,74.148,0.00040058,0.0004788,200.4,507.01,306.61,8.0909e-05,1,1
-87.959,54.017,36.98,116.23,162.32,176.35,224.45,48.096,0.00049075,0.00055747,142.28,374.75,232.46,6.7653e-05,1,0
-88.056,54.691,39.329,138.28,202.4,218.44,280.56,62.124,0.00034037,0.00042159,212.42,529.06,316.63,8.3921e-05,1,0
-88.02,53.846,37.993,112.22,160.32,174.35,222.44,48.096,0.00034731,0.00042531,248.5,617.23,368.74,8.3355e-05,0,0
-88.181,53.088,38.603,142.28,214.43,230.46,294.59,64.128,0.0003428,0.00040449,184.37,476.95,292.59,6.3675e-05,1,0
-88.127,55.954,40.262,120.24,172.34,186.37,232.46,46.092,0.00036732,0.00045736,212.42,527.05,314.63,9.314e-05,0,0
-87.849,54.033,38.262,138.28,212.42,232.46,294.59,62.124,0.00037786,0.0004493,226.45,559.12,332.67,7.539e-05,1,1
-87.792,53.805,38.402,144.29,216.43,236.47,292.59,56.112,0.00026429,0.00036937,278.56,629.26,350.7,0.0001091,1,1
-88.211,48.204,34.872,158.32,234.47,258.52,338.68,80.16,0.00030105,0.00037789,218.44,553.11,334.67,7.9817e-05,0,0
-87.688,58.46,41.564,114.23,168.34,182.36,238.48,56.112,0.00048348,0.00058659,172.34,446.89,274.55,0.00010524,1,0
-88.109,53.383,38.329,116.23,156.31,168.34,214.43,46.092,0.00042004,0.00048958,192.38,496.99,304.61,7.24e-05,1,0
-87.95,53.477,39.658,160.32,230.46,250.5,320.64,70.14,0.00034499,0.00046366,266.53,615.23,348.7,0.00012356,1,1
-87.902,51.179,39.454,168.34,250.5,276.55,354.71,78.156,0.00022633,0.00031625,324.65,679.36,354.71,9.4576e-05,1,1
-87.991,55.74,40.893,142.28,210.42,228.46,288.58,60.12,0.00043829,0.00053205,222.44,563.13,340.68,9.855e-05,1,1
-87.799,54.193,37.171,116.23,154.31,164.33,206.41,42.084,0.00040442,0.00049742,188.38,478.96,290.58,9.5143e-05,0,0
-88.118,47.828,33.538,110.22,150.3,162.32,204.41,42.084,0.00035902,0.00041568,160.32,416.83,256.51,5.7756e-05,0,0
-87.769,51.85,38.439,138.28,206.41,222.44,276.55,54.108,0.00025813,0.00036393,206.41,490.98,284.57,0.00010731,1,0
